task,string_square_sequence,program,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
85,7261,"[{'Ix!=1{l}': 4, 'Wx>2{l}': 1, 'I!b{Ix=1{f}l}': 2, 'Ix<=3{l}': 2, 'I!b{l}': 1, 'Ix=1{f}Ik{l}': 2, 'Ix>1{l}Ix=1{f}': 1, 'Ix>=1{l}Ix=1{f}': 1, 'lIx=1{f}': 1, 'Wx!=2{l}': 2, 'W!b{Wx>2{l}}': 1, 'Ix=1{f}Ix!=1{l}': 2, 'Ix!=1{l}Ix=1{f}': 1, 'Ik{l}': 1, 'Ix=3{l}': 1, 'Ix>=3{l}': 2, 'lIx=4{R4{l}}': 1, 'Wx!=1{Wx!=2{l}}f': 1, 'Wx=3{l}': 1, 'Ix=3{lW{f}}': 2, 'Ix=3{lWx!=2{f}}': 1, 'Ix=3{lWx=4{f}}': 1, 'Ix=3{lWx=1{f}}': 1, 'I!b{lWx=1{f}}': 1, 'Ix>1{l}': 1, 'Wx>2{l}Ix=1{f}': 1, 'Wx>=3{l}Ix=1{f}': 1, 'Ix=1{f}Wx>2{l}': 1, 'Wx!=2{l}Ix=1{f}': 1, 'R2{Ix=1{f}}l': 1, 'R5{Ix=1{f}}l': 2}]",31.0,Ix!=1{l},42.0,1055.0,0.03981042654028436
85,726150,"[{'R4{Wx!=1{l}}': 3, 'Wx!=1{l}': 14, 'R7{Ix>=2{l}}': 1, 'Wx>1{l}': 2, 'Wx!=1{l}I{}': 1, 'Wx<4{Wx>1{l}}f': 2, 'Wx!=1{lIx>2{f}}': 1, 'R3{Wx!=1{l}}': 1, 'R5{R2{Ix!=1{l}}}': 1, 'W!b{Ix>1{l}}': 1, 'Wx!=1{Ix=1{f}l}': 1, 'R2{lIx=3{f}}': 1, 'Wx!=1{I!b{l}}': 1, 'Ik{Wx!=1{l}}': 1, 'llWx!=1{f}': 1, 'W!b{Ix!=1{l}}': 5, 'W!b{Ix!=1{l}I{}}': 2, 'W!b{Wx!=1{l}}f': 2, 'W!y{Wx!=1{l}}f': 1, 'Ix>1{R2{l}}': 1, 'Wx!=1{l}Ix=2{f}': 1, 'R2{l}': 3, 'R2{Wx!=1{l}}': 1, 'R2{l}Ix=4{l}': 1, 'R2{Ix!=1{l}}': 1, 'W!b{Wx!=1{l}}': 1, 'R3{Wx>1{l}}': 1, 'R2{l}Wx=3{f}': 1, 'R2{lWx=3{f}}': 1, 'Ix=1{f}Wx>1{l}': 1, 'Ix=1{f}Wx!=1{l}': 1, 'll': 1}]",32.0,Wx!=1{l},57.0,1055.0,0.05402843601895735
85,7261504-1,"[{'Wk{Wx!=4{l}f}': 1, 'Wk{Wx!=5{l}f}': 1, 'Wk{Wx>=1{l}f}': 1, 'R10{l}': 3, 'Wk{l}f': 1, 'R2{R4{l}}': 1, 'R2{R4{l}f}': 2, 'Wx>1{Wx<4{l}}': 2, 'Wx!=1{W!b{l}f}': 2, 'R6{R2{l}}': 1, 'R6{lIx=3{f}}': 1, 'R3{Wx>=1{l}f}': 4, 'Wx!=1{W!b{l}}s': 1, 'Wx!=1{W!b{l}s}': 1, 'Ix!=1{W!b{l}f}': 1, 'W!b{l}Ix=1{f}': 8, 'W!b{ll}': 2, 'W!b{Wx>=1{l}f}': 1, 'Wk{R2{l}}': 1, 'Wk{l}': 4, 'W!b{lIx=3{f}}': 3, 'W!b{lIx>2{f}}': 1, 'W!b{lIx=2{l}}': 1, 'R2{l}R4{l}': 1, 'W!b{R2{l}}': 1, 'R10{lIx<1{f}}': 1, 'R7{lIx=3{f}}': 1, 'Wx!=5{l}': 1, 'Ix>=1{Wx>=1{l}f}': 2, 'W!b{W!b{l}f}': 1, 'Wk{Wx>2{l}l}': 1, 'R3{Wx>2{l}l}': 1, 'W!b{Wx>2{l}l}': 2, 'Wx<5{l}f': 2, 'Wx<=5{l}f': 1, 'Wx<4{l}f': 1, 'R2{R5{l}f}': 1, 'W!b{l}': 7, 'W!b{Ix!=1{l}l}': 1, 'W!b{lIx=5{f}}': 1, 'Ix=1{f}W!b{l}': 2, 'Ix=1{f}R10{l}': 2, 'W!b{l}Ix!=1{f}': 2, 'R2{Wx!=5{l}f}': 1, 'R2{l}Ix=1{l}': 2, 'W!b{l}f': 2, 'Wx!=4{l}f': 1, 'Wx>1{R4{l}f}': 1, 'Wx>2{Wx<4{l}f}': 1, 'W!b{lIx=3{}}': 1, 'W!b{lIx=4{f}}': 1, 'R4{Wx!=4{l}f}': 2, 'R3{Wx!=2{l}l}': 1, 'R4{Wx<=3{l}f}': 1, 'Wx>=2{R4{l}f}': 1, 'Wx!=1{R4{l}f}': 1, 'R4{Wx<4{l}f}': 1, 'R2{ll}': 1, 'W!b{R5{ll}}': 1, 'R5{l}W!k{f}': 1, 'R2{W!b{l}}f': 1, 'R2{Wk{l}}f': 1, 'R4{Wk{l}f}': 2, 'R2{Wk{l}f}': 1, 'W!b{R2{l}}f': 2, 'Wx=3{R3{l}f}': 2, 'R3{l}Wx=3{f}': 1, 'R4{W!b{l}f}': 3, 'I!b{R3{l}f}': 1, 'Ik{R5{l}f}': 1, 'Ik{R3{l}f}': 1, 'R4{R2{l}}f': 2, 'Wx<=3{l}': 1, 'Wx<=3{l}Wx=1{f}': 1, 'Wx<=3{l}Ix=1{f}': 2, 'Wx<=5{l}Ix=1{f}': 1, 'Wx<=4{l}Ix=1{f}': 1, 'Ix=1{f}Wx>=1{l}': 1, 'Ix=1{f}Wx<5{l}': 1, 'R9{l}f': 1, 'Wx<5{l}': 1, 'R4{l}': 1, 'R4{l}f': 1}]",83.0,W!b{l}Ix=1{f},126.0,1055.0,0.11943127962085308
85,7261504074,"[{'I!b{Wx!=1{l}f}': 10, 'Wx!=1{l}f': 25, 'Wx!=1{l}Wx=1{f}': 5, 'R4{Wx!=1{l}}f': 2, 'Wx>1{l}f': 9, 'R2{Ix!=1{l}}f': 3, 'R9{Ix!=1{l}}f': 1, 'R10{Ix!=1{l}}f': 3, 'R10{Wx!=1{l}}f': 1, 'Wx!=1{l}Ix=1{f}': 13, 'Wx!=1{l}I!b{s}': 1, 'Wx!=1{I!b{l}}f': 1, 'Ik{Wx!=1{l}f}': 5, 'Wx!=1{ll}f': 1, 'Wx!=5{llf}': 1, 'R4{Ix!=1{l}}f': 1, 'R2{l}f': 8, 'R2{lIx=1{f}}': 1, 'Wx!=1{l}I!b{f}': 1, 'Wx!=1{Wx!=1{l}}f': 3, 'Ix!=1{Wx!=1{l}f}': 1, 'Ix>=1{Wx!=1{l}f}': 3, 'Ix>1{Wx!=1{l}f}': 2, 'R2{l}fR4{}': 1, 'Wx!=1{l}s': 1, 'llf': 2, 'R7{Ix!=1{l}}f': 1, 'Wx>1{l}Wx=1{f}': 2, 'Ix>1{R2{l}f}': 1, 'R6{Ix!=1{l}}f': 1, 'Ik{llf}': 1, 'R4{Wx>=2{l}}f': 1, 'I!g{Wx!=1{l}f}': 1, 'Wx=3{R2{l}f}': 1, 'Ix!=2{ll}f': 1, 'I!b{R2{l}f}': 1, 'Ik{R2{l}f}': 2, 'Wx>=2{l}Ix=1{f}': 3, 'Wx>=2{l}Ix<=5{f}': 1, 'Wx>1{l}Ix=1{f}': 2, 'Wx!=1{l}Ix>=1{f}': 1, 'R2{Wx!=1{l}}f': 1, 'R5{Wx!=1{l}}f': 1, 'Ix!=1{llf}': 1}]",44.0,Wx!=1{l}f,128.0,1055.0,0.12132701421800948
85,726150407463,"[{'Wx>=2{l}fl': 1, 'Wx>1{l}fl': 1}]",2.0,Wx>=2{l}fl,2.0,1055.0,0.0018957345971563982
85,72615040746352,[{'R4{Ix=1{f}l}': 2}],1.0,R4{Ix=1{f}l},2.0,1055.0,0.0018957345971563982
85,7261504074635241,"[{'R5{Ix=1{f}l}': 1, 'R5{lIx=1{f}}': 1}]",2.0,R5{Ix=1{f}l},2.0,1055.0,0.0018957345971563982
85,7261504074635241302054,"[{'R2{Wx>1{l}s}': 1, 'R2{Wx!=1{l}f}': 9, 'R2{Wx!=1{l}s}': 3}]",3.0,R2{Wx!=1{l}f},13.0,1055.0,0.012322274881516588
85,726150407463524130205443,[{'R7{Ix=1{f}l}': 1}],1.0,R7{Ix=1{f}l},1.0,1055.0,0.0009478672985781991
85,72615040746352413020544332,[{'R8{Ix=1{f}l}': 1}],1.0,R8{Ix=1{f}l},1.0,1055.0,0.0009478672985781991
85,726150407463524130205443322110,"[{'R10{Ix=1{f}l}': 10, 'R10{Wx=1{f}l}': 1}]",2.0,R10{Ix=1{f}l},11.0,1055.0,0.01042654028436019
85,7261504074635241302054433221100034,"[{'R3{Wx!=1{l}f}': 24, 'R3{Wx>=2{l}f}': 2, 'R3{Wx!=1{l}s}': 2, 'R10{lWx=1{f}}': 1, 'R10{lIx=1{f}}': 5, 'R3{Wx>1{l}f}': 3}]",6.0,R3{Wx!=1{l}f},37.0,1055.0,0.035071090047393366
85,7261504074635241302054433221100034231201-10,"[{'R4{Wx>1{l}s}': 2, 'W!b{Wx!=1{l}f}': 66, 'R4{Wx!=1{l}f}': 38, 'R6{Wx!=1{l}f}': 2, 'R5{Wx!=1{l}f}': 3, 'Wk{Wx!=1{l}f}': 15, 'Wk{Wx>1{l}f}': 3, 'W!b{Wx>1{l}f}': 7, 'R7{Wx>=2{l}f}': 1, 'R5{Wx>=2{l}f}': 1, 'R4{Wx>=2{l}f}': 7, 'Wx>1{lIx=1{f}}': 2, 'Wx!=1{lIx=1{f}}': 6, 'Wx!=1{lWx=1{f}}': 1, 'Wx!=1{lIx<2{f}}': 1, 'R4{Wx>1{l}f}': 10, 'Wx!=2{Wx>1{l}f}': 1, 'Wx!=2{Wx>=2{l}f}': 1, 'W!y{lIx=1{f}}': 1, 'Wx!=1{Wx!=1{l}f}': 3, 'Wx!=2{Wx!=1{l}f}': 5, 'W!b{Wx!=1{l}s}': 2, 'R4{Wx!=1{l}s}': 1, 'Wx>1{Wx!=1{l}f}': 4, 'Wx>=1{Wx!=1{l}f}': 2, 'Wx>=2{Wx!=1{l}f}': 1, 'Wk{Wx>=2{l}f}': 1, 'Wx>2{Wx!=1{l}f}': 2}]",28.0,W!b{Wx!=1{l}f},189.0,1055.0,0.1791469194312796
85,7261504074635242,"[{'R2{llf}': 4, 'R2{R2{l}f}': 2}]",2.0,R2{llf},6.0,1055.0,0.005687203791469194
85,726150407463524231205444,[{'R3{llf}': 1}],1.0,R3{llf},1.0,1055.0,0.0009478672985781991
85,726150407463524231205444332212,[{'R4{R2{l}f}': 5}],1.0,R4{R2{l}f},5.0,1055.0,0.004739336492890996
85,72615040746352423120544433221201-10,"[{'R5{llf}': 4, 'Wx!=1{R2{l}f}': 1, 'R6{R2{l}f}': 1, 'Wx!=1{llf}': 4, 'Wk{R2{l}f}': 1, 'W!b{R2{l}f}': 12, 'Wx>2{R2{l}f}': 1, 'W!b{llf}': 5, 'Wk{llf}': 2, 'Wx>1{R2{l}f}': 2, 'R6{llf}': 1}]",11.0,W!b{R2{l}f},34.0,1055.0,0.03222748815165877
85,726150407464,[{'Wx!=1{l}R2{f}': 1}],1.0,Wx!=1{l}R2{f},1.0,1055.0,0.0009478672985781991
85,726150407464542010,[{'R2{l}R4{f}': 1}],1.0,R2{l}R4{f},1.0,1055.0,0.0009478672985781991
85,7261504074645420100034241404,[{'R2{l}W!b{f}': 1}],1.0,R2{l}W!b{f},1.0,1055.0,0.0009478672985781991
85,7261504074645420100034241404-14,"[{'Wx!=1{l}R10{f}': 1, 'Wx>=2{l}Wx<=5{f}': 1}]",2.0,Wx!=1{l}R10{f},2.0,1055.0,0.0018957345971563982
85,7261504130211001,[{'W!b{Wx!=1{l}r}': 2}],1.0,W!b{Wx!=1{l}r},2.0,1055.0,0.0018957345971563982
85,7261504132231405,[{'Wx!=1{l}W!b{r}': 1}],1.0,Wx!=1{l}W!b{r},1.0,1055.0,0.0009478672985781991
85,726151,"[{'Wx>2{lIx<=2{f}}': 1, 'I!b{Ix!=1{l}f}': 1, 'Ix!=1{l}f': 5, 'Wx!=2{l}f': 1}]",4.0,Ix!=1{l}f,8.0,1055.0,0.007582938388625593
85,7261514074,"[{'R2{lIx=2{f}}': 2, 'Wx>2{l}fl': 1}]",2.0,R2{lIx=2{f}},3.0,1055.0,0.002843601895734597
85,726151407463524131205443,"[{'R7{Ix=2{f}l}': 1, 'R7{lIx=2{f}}': 1}]",2.0,R7{Ix=2{f}l},2.0,1055.0,0.0018957345971563982
85,7261514074635241312054433221110034231201-11,"[{'Wx!=1{lIx<=2{f}}': 1, 'W!b{lIx=2{f}}': 3, 'Wx!=1{lIx=2{f}}': 1}]",3.0,W!b{lIx=2{f}},5.0,1055.0,0.004739336492890996
85,72615140746353423121100-1,[{'W!b{lfl}': 2}],1.0,W!b{lfl},2.0,1055.0,0.0018957345971563982
85,726151407464,"[{'R2{Ix!=1{l}f}': 5, 'R2{Ix>1{l}f}': 1, 'R2{lf}': 1, 'R2{lfR2{}}': 1, 'Wx<=3{lf}': 2}]",5.0,R2{Ix!=1{l}f},10.0,1055.0,0.009478672985781991
85,72615140746453423221110034241302-12,[{'W!b{lIx!=4{f}}': 1}],1.0,W!b{lIx!=4{f}},1.0,1055.0,0.0009478672985781991
85,72615140746453433222,"[{'R4{Ix!=1{l}f}': 3, 'R4{Ix>1{l}f}': 3, 'R4{Ix>=1{l}f}': 2}]",3.0,R4{Ix!=1{l}f},8.0,1055.0,0.007582938388625593
85,726151407464534332221101,"[{'W!b{Ix>1{l}f}': 4, 'W!b{Ix!=1{l}f}': 15, 'Wk{lf}': 1, 'R5{Ik{l}f}': 2, 'R5{lf}': 1, 'W!b{lI!b{f}}': 1, 'W!b{I!b{lf}}': 1, 'W!b{lIx<=5{f}}': 1, 'W!b{R5{lf}}': 1, 'W!b{lf}': 1, 'Wk{Ix!=1{l}f}': 3}]",11.0,W!b{Ix!=1{l}f},31.0,1055.0,0.029383886255924172
85,726151407464534332221101-10,"[{'R7{Ix>=2{l}f}': 1, 'W!b{R2{lf}}': 1, 'R10{lIx>1{f}}': 1, 'R10{lIx>=1{f}}': 1, 'R10{lIx!=1{f}}': 1, 'Wx!=1{Ix!=1{l}f}': 1, 'Wx!=1{lIx>1{f}}': 1, 'R2{Wx!=1{lf}}': 1, 'W!b{Wx!=1{lf}}': 1, 'R10{Ix!=1{l}f}': 2, 'R10{lf}': 2, 'Wx!=1{lf}': 1}]",12.0,R10{Ix!=1{l}f},14.0,1055.0,0.013270142180094787
85,726151407464534332221101-11,"[{'Wx!=1{I!b{l}f}': 1, 'R9{Ik{l}f}': 1, 'R7{Ik{l}f}': 1, 'R6{Ik{l}f}': 1}]",4.0,Wx!=1{I!b{l}f},4.0,1055.0,0.0037914691943127963
85,72615141,[{'R2{Ix!=2{l}f}': 1}],1.0,R2{Ix!=2{l}f},1.0,1055.0,0.0009478672985781991
85,7261514131,[{'R3{Wx!=2{l}f}': 1}],1.0,R3{Wx!=2{l}f},1.0,1055.0,0.0009478672985781991
85,726151413121,"[{'R4{Wx>2{l}f}': 2, 'R4{Ix!=2{l}f}': 1, 'R4{Wx!=2{l}f}': 1, 'R4{Wx=3{l}f}': 1}]",4.0,R4{Wx>2{l}f},5.0,1055.0,0.004739336492890996
85,7261514131211101,"[{'Wk{Wx!=2{l}f}': 1, 'W!b{Ix>2{l}f}': 1, 'W!b{Wx>2{l}f}': 2}]",3.0,W!b{Wx>2{l}f},4.0,1055.0,0.0037914691943127963
85,7261514131211101-10,[{'R3{lW!b{f}}': 2}],1.0,R3{lW!b{f}},2.0,1055.0,0.0018957345971563982
85,7261514131211101-11,"[{'Wx!=1{Ix>2{l}f}': 1, 'Wx!=1{Wx!=2{l}f}': 1, 'R2{lWx!=3{f}}': 1, 'R3{lWx!=1{f}}': 1, 'Ix=3{lWx!=1{f}}': 1, 'Ix=3{lWx!=4{f}}': 1}]",6.0,Wx!=1{Ix>2{l}f},6.0,1055.0,0.005687203791469194
85,7261524132211201-12,[{'W!b{Ix!=1{l}r}': 3}],1.0,W!b{Ix!=1{l}r},3.0,1055.0,0.002843601895734597
85,726152433400,[{'lW!b{r}': 2}],1.0,lW!b{r},2.0,1055.0,0.0018957345971563982
85,7262,"[{'s': 1, 'Ix=2{R2{l}}f': 1, 'Wx=1{l}f': 3, 'Ix=2{s}f': 1, 'Ix=3{s}': 1, 'Wx<1{l}f': 2, 'Wx>5{l}f': 1, 'Wx<3{l}f': 1, 'Ix!=1{f}R10{}': 1, 'Ix=1{l}f': 1, 'Ix!=1{f}': 2}]",11.0,Wx=1{l}f,15.0,1055.0,0.014218009478672985
85,7262514074,[{'fIx=3{ll}': 1}],1.0,fIx=3{ll},1.0,1055.0,0.0009478672985781991
85,7262514074635241302054433221100034231201-10,"[{'W!b{sWx!=1{l}}': 2, 'W!b{fWx!=1{l}}': 2, 'R4{fWx!=1{l}}': 1}]",3.0,W!b{sWx!=1{l}},5.0,1055.0,0.004739336492890996
85,726251407463524231205443,[{'R7{Ix=3{f}l}': 2}],1.0,R7{Ix=3{f}l},2.0,1055.0,0.0018957345971563982
85,72625140746453423221100034231202-11,[{'W!b{fll}': 1}],1.0,W!b{fll},1.0,1055.0,0.0009478672985781991
85,7262514130,[{'Wx!=1{fIx!=1{l}}': 1}],1.0,Wx!=1{fIx!=1{l}},1.0,1055.0,0.0009478672985781991
85,72625141302-1,[{'W!b{Ix!=1{f}l}': 2}],1.0,W!b{Ix!=1{f}l},2.0,1055.0,0.0018957345971563982
85,726251413020544333221201,"[{'W!b{fIx!=1{l}}': 2, 'Wk{fIx!=1{l}}': 1}]",2.0,W!b{fIx!=1{l}},3.0,1055.0,0.002843601895734597
85,726251413020544333221201-11,"[{'R10{fl}': 1, 'R10{fIx!=1{l}}': 1}]",2.0,R10{fl},2.0,1055.0,0.0018957345971563982
85,726252,"[{'R2{Wx<=1{l}s}': 1, 'R2{Ix<1{l}f}': 2, 'R2{s}': 1, 'fIx=2{s}f': 2, 'ffIx=2{s}': 1, 'R2{Wx=4{l}f}': 1, 'R2{Wx=1{l}f}': 1}]",7.0,R2{Ix<1{l}f},9.0,1055.0,0.008530805687203791
85,7262524130,[{'R2{f}R2{l}': 2}],1.0,R2{f}R2{l},2.0,1055.0,0.0018957345971563982
85,72625242,"[{'R3{f}': 1, 'R3{Wx<=1{l}f}': 1}]",2.0,R3{f},2.0,1055.0,0.0018957345971563982
85,7262524232,"[{'R2{s}ss': 1, 'R4{Wx=1{l}f}': 2, 'R4{Wx<=2{l}f}': 1, 'R4{Wx<2{l}f}': 2, 'R4{Ix<2{l}f}': 1, 'R4{Wx<3{l}f}': 2, 'R4{Wx!=3{l}f}': 1, 'R4{W!k{l}f}': 1, 'R4{Wb{l}f}': 1, 'R4{Ix<1{l}f}': 1, 'R4{Ix=1{l}f}': 1, 'R4{Wx>3{l}f}': 1}]",12.0,R4{Wx=1{l}f},15.0,1055.0,0.014218009478672985
85,726252423222,[{'R5{f}': 1}],1.0,R5{f},1.0,1055.0,0.0009478672985781991
85,7262524232221202,"[{'Wk{Wx!=3{l}f}': 1, 'Wk{Wx<=1{l}f}': 1, 'Wk{Wx<1{l}f}': 1, 'W!b{Ix=1{l}f}': 3, 'W!b{Ix<1{l}f}': 1, 'W!b{Ix>3{l}f}': 1, 'W!b{f}': 1, 'R7{f}': 4, 'W!b{Wx=1{l}f}': 3, 'Wk{Wx<=2{l}f}': 1, 'W!b{Wx=1{l}s}': 1, 'W!b{s}': 1, 'W!b{Wx=1{r}f}': 1, 'W!b{Wx<2{l}f}': 1, 'W!b{Wx<1{l}f}': 1, 'W!b{Ix!=1{f}}': 1}]",16.0,R7{f},23.0,1055.0,0.021800947867298578
85,7262524232221202-12,"[{'Wx>1{Wx>4{l}f}': 1, 'Wx!=1{Ix<=2{l}f}': 1, 'Wx!=1{Wx<=2{l}f}': 1, 'W!b{Ix!=1{f}f}': 1, 'Ix=1{f}R10{f}': 1, 'W!b{Wx>1{f}l}': 1, 'Wx>2{Wx<3{l}f}': 1}]",7.0,Wx>1{Wx>4{l}f},7.0,1055.0,0.006635071090047393
85,7263,"[{'rIx=1{s}': 1, 'Ix=3{r}': 1}]",2.0,rIx=1{s},2.0,1055.0,0.0018957345971563982
85,7263524332231203-12,[{'W!b{rIx!=1{l}}': 1}],1.0,W!b{rIx!=1{l}},1.0,1055.0,0.0009478672985781991
85,726353443400,[{'W!b{Ix!=1{r}f}': 2}],1.0,W!b{Ix!=1{r}f},2.0,1055.0,0.0018957345971563982
85,72635420,"[{'rr': 4, 'R2{r}': 2}]",2.0,rr,6.0,1055.0,0.005687203791469194
85,7263542010,"[{'Wx!=1{r}Ix=1{f}': 1, 'R2{r}f': 1}]",2.0,Wx!=1{r}Ix=1{f},2.0,1055.0,0.0018957345971563982
85,72635420100034,[{'R2{r}ff': 1}],1.0,R2{r}ff,1.0,1055.0,0.0009478672985781991
85,7263542010003425,[{'W!b{Wx!=1{r}f}': 2}],1.0,W!b{Wx!=1{r}f},2.0,1055.0,0.0018957345971563982
85,726354201001,[{'W!b{rIx=1{f}}': 1}],1.0,W!b{rIx=1{f}},1.0,1055.0,0.0009478672985781991
85,726354201001-12,[{'W!b{R2{r}f}': 1}],1.0,W!b{R2{r}f},1.0,1055.0,0.0009478672985781991
85,7263542011,[{'R3{r}': 2}],1.0,R3{r},2.0,1055.0,0.0018957345971563982
85,726354201102,[{'W!b{r}': 1}],1.0,W!b{r},1.0,1055.0,0.0009478672985781991
86,62,[{nan: 301}],1.0,?,301.0,1626.0,0.18511685116851168
86,6251,[{'l': 5}],1.0,l,5.0,1626.0,0.003075030750307503
86,625140,[{'ll': 1}],1.0,ll,1.0,1626.0,0.0006150061500615006
86,6251403-1,[{'lll': 1}],1.0,lll,1.0,1626.0,0.0006150061500615006
86,62514030201000,[{'llffff': 3}],1.0,llffff,3.0,1626.0,0.0018450184501845018
86,62514030201000-10,[{'llfffff': 1}],1.0,llfffff,1.0,1626.0,0.0006150061500615006
86,62514030201101,[{'llffrf': 1}],1.0,llffrf,1.0,1626.0,0.0006150061500615006
86,62514130,[{'lfl': 1}],1.0,lfl,1.0,1626.0,0.0006150061500615006
86,62514131,[{'lff': 1}],1.0,lff,1.0,1626.0,0.0006150061500615006
86,625141312010,[{'lfflf': 1}],1.0,lfflf,1.0,1626.0,0.0006150061500615006
86,62514131201000,[{'lfflff': 1}],1.0,lfflff,1.0,1626.0,0.0006150061500615006
86,62514131211000-10,[{'lffflff': 1}],1.0,lffflff,1.0,1626.0,0.0006150061500615006
86,62514131221101,[{'lffrlf': 2}],1.0,lffrlf,2.0,1626.0,0.0012300123001230013
86,62514131221102,[{'lffrlr': 1}],1.0,lffrlr,1.0,1626.0,0.0006150061500615006
86,62514132,[{'lfr': 6}],1.0,lfr,6.0,1626.0,0.0036900369003690036
86,6251423122,[{'lrlr': 1}],1.0,lrlr,1.0,1626.0,0.0006150061500615006
86,62514231221102,[{'lrlrlr': 1}],1.0,lrlrlr,1.0,1626.0,0.0006150061500615006
86,62514231221304,[{'lrlrrr': 1}],1.0,lrlrrr,1.0,1626.0,0.0006150061500615006
86,62514232,[{'lrf': 7}],1.0,lrf,7.0,1626.0,0.004305043050430504
86,625142322212,[{'lrfff': 1}],1.0,lrfff,1.0,1626.0,0.0006150061500615006
86,62514232221202-12,[{'lrfffff': 1}],1.0,lrfffff,1.0,1626.0,0.0006150061500615006
86,625142332211,[{'lrrll': 1}],1.0,lrrll,1.0,1626.0,0.0006150061500615006
86,62514233221102,[{'lrrllr': 1}],1.0,lrrllr,1.0,1626.0,0.0006150061500615006
86,62514233221102-13,[{'lrrllrr': 2}],1.0,lrrllrr,2.0,1626.0,0.0012300123001230013
86,62514233231302,[{'lrrffl': 1}],1.0,lrrffl,1.0,1626.0,0.0006150061500615006
86,6252,[{'f': 61}],1.0,f,61.0,1626.0,0.037515375153751536
86,625241,[{'fl': 18}],1.0,fl,18.0,1626.0,0.01107011070110701
86,62524130,[{'fll': 5}],1.0,fll,5.0,1626.0,0.003075030750307503
86,625241302-1,[{'flllrr': 1}],1.0,flllrr,1.0,1626.0,0.0006150061500615006
86,62524130211001,[{'fllrlr': 1}],1.0,fllrlr,1.0,1626.0,0.0006150061500615006
86,62524130211102-12,[{'fllrfrfl': 2}],1.0,fllrfrfl,2.0,1626.0,0.0012300123001230013
86,625241302112,[{'fllrr': 5}],1.0,fllrr,5.0,1626.0,0.003075030750307503
86,62524131,[{'flf': 1}],1.0,flf,1.0,1626.0,0.0006150061500615006
86,62524131201-1,[{'flfllrr': 1}],1.0,flfllrr,1.0,1626.0,0.0006150061500615006
86,6252413120100-1,"[{'flflflfrfrf': 1, 'flflflfrff': 1}]",2.0,flflflfrfrf,2.0,1626.0,0.0012300123001230013
86,62524131221201-11,[{'flfrflfrfrf': 1}],1.0,flfrflfrfrf,1.0,1626.0,0.0006150061500615006
86,62524131221202-13,[{'flfrffrfllf': 1}],1.0,flfrffrfllf,1.0,1626.0,0.0006150061500615006
86,62524131221203-13,[{'flfrfrf': 1}],1.0,flfrfrf,1.0,1626.0,0.0006150061500615006
86,62524132,[{'flr': 20}],1.0,flr,20.0,1626.0,0.012300123001230012
86,625241322111,[{'flrlf': 2}],1.0,flrlf,2.0,1626.0,0.0012300123001230013
86,62524132211203,[{'flrlrr': 4}],1.0,flrlrr,4.0,1626.0,0.0024600246002460025
86,6252413222,[{'flrf': 3}],1.0,flrf,3.0,1626.0,0.0018450184501845018
86,62524132221102,[{'flrflr': 1}],1.0,flrflr,1.0,1626.0,0.0006150061500615006
86,62524132221202-12,[{'flrfffff': 1}],1.0,flrfffff,1.0,1626.0,0.0006150061500615006
86,6252413223,[{'flrr': 2}],1.0,flrr,2.0,1626.0,0.0012300123001230013
86,625241322312,[{'flrrl': 2}],1.0,flrrl,2.0,1626.0,0.0012300123001230013
86,62524132231201,[{'flrrll': 24}],1.0,flrrll,24.0,1626.0,0.014760147601476014
86,62524132231201-10,[{'flrrlll': 1}],1.0,flrrlll,1.0,1626.0,0.0006150061500615006
86,62524132231201-12,[{'flrrllrr': 1}],1.0,flrrllrr,1.0,1626.0,0.0006150061500615006
86,62524132231202,[{'flrrlf': 2}],1.0,flrrlf,2.0,1626.0,0.0012300123001230013
86,62524132231202-13,"[{'flrrlfr': 1, 'flrrlfrr': 2, 'flrrlfrf': 1, 'flrrlfrff': 1, 'flrrlfrl': 1, 'flrrlfrlf': 1}]",6.0,flrrlfrr,7.0,1626.0,0.004305043050430504
86,62524132231203,[{'flrrlr': 1}],1.0,flrrlr,1.0,1626.0,0.0006150061500615006
86,62524132231403,[{'flrrrl': 3}],1.0,flrrrl,3.0,1626.0,0.0018450184501845018
86,625242,[{'ff': 7}],1.0,ff,7.0,1626.0,0.004305043050430504
86,62524231,[{'ffl': 2}],1.0,ffl,2.0,1626.0,0.0012300123001230013
86,62524231201102,[{'ffllrr': 9}],1.0,ffllrr,9.0,1626.0,0.005535055350553505
86,6252423121100-1,[{'fflfllff': 2}],1.0,fflfllff,2.0,1626.0,0.0012300123001230013
86,62524231211203-13,[{'fflfrrffllf': 1}],1.0,fflfrrffllf,1.0,1626.0,0.0006150061500615006
86,6252423122,[{'fflr': 2}],1.0,fflr,2.0,1626.0,0.0012300123001230013
86,62524231221304-13,[{'fflrrrl': 1}],1.0,fflrrrl,1.0,1626.0,0.0006150061500615006
86,62524232,[{'fff': 6}],1.0,fff,6.0,1626.0,0.0036900369003690036
86,6252423222,[{'ffff': 2}],1.0,ffff,2.0,1626.0,0.0012300123001230013
86,62524232221202,[{'ffffff': 4}],1.0,ffffff,4.0,1626.0,0.0024600246002460025
86,62524232221304-14,[{'ffffrrfffrffr': 2}],1.0,ffffrrfffrffr,2.0,1626.0,0.0012300123001230013
